booking_id,guest_id,room_id,check_in,check_out,stay_days,total_amount
8756,948,112,2023-11-25,2023-11-30,5,25000
8757,766,108,2023-10-12,2023-10-17,5,25000
8758,920,171,2023-10-22,2023-10-24,2,5000
8759,1263,187,2023-11-28,2023-12-05,7,24500
8760,2680,79,2023-10-14,2023-10-15,1,10000
8761,2932,144,2023-12-17,2023-12-22,5,37500
8762,1200,70,2023-07-27,2023-07-28,1,2500
8763,2937,33,2023-12-31,2024-01-01,1,2500
8764,2228,81,2023-07-11,2023-07-14,3,22500
8765,1134,168,2023-10-31,2023-11-07,7,35000
8766,406,125,2023-09-13,2023-09-19,6,21000
8767,1417,37,2023-10-28,2023-10-30,2,5000
8768,1902,140,2023-08-03,2023-08-09,6,15000
8769,1286,27,2023-10-09,2023-10-16,7,35000
8770,1856,17,2023-06-07,2023-06-09,2,20000
8771,2239,63,2023-09-27,2023-10-03,6,60000
8772,1877,104,2023-09-18,2023-09-21,3,7500
8773,109,140,2023-05-26,2023-05-31,5,12500
8774,3175,97,2023-09-01,2023-09-05,4,40000
8775,1731,68,2023-11-02,2023-11-04,2,10000
8776,2963,132,2023-08-09,2023-08-10,1,7500
8777,534,194,2023-11-08,2023-11-12,4,10000
8778,2989,11,2023-10-22,2023-10-26,4,30000
8779,2077,20,2023-12-13,2023-12-14,1,10000
8780,140,28,2023-09-01,2023-09-07,6,30000
8781,19,12,2023-12-30,2023-12-31,1,5000
8782,2585,13,2023-10-07,2023-10-10,3,7500
8783,2072,8,2023-11-19,2023-11-23,4,30000
8784,376,123,2023-12-06,2023-12-11,5,37500
8785,2272,1,2023-02-23,2023-02-24,1,7500
8786,1807,50,2023-11-05,2023-11-08,3,30000
8787,701,143,2023-09-12,2023-09-18,6,60000
8788,1724,124,2023-08-25,2023-08-30,5,12500
8789,2154,103,2023-11-11,2023-11-14,3,10500
8790,3218,17,2023-12-10,2023-12-12,2,20000
8791,278,125,2023-12-23,2023-12-27,4,14000
8792,1344,163,2023-10-01,2023-10-04,3,15000
8793,1506,82,2023-11-24,2023-11-28,4,30000
8794,913,198,2023-10-13,2023-10-18,5,50000
8795,2234,121,2023-05-27,2023-05-28,1,10000
8796,2506,74,2023-06-04,2023-06-10,6,60000
8797,2888,129,2023-11-20,2023-11-22,2,5000
8798,2097,170,2023-11-06,2023-11-13,7,52500
8799,2290,66,2023-06-13,2023-06-14,1,2500
8800,3141,40,2023-10-04,2023-10-09,5,12500
8801,2104,111,2023-11-21,2023-11-28,7,24500
8802,5,69,2023-05-19,2023-05-20,1,3500
8803,329,98,2023-12-27,2023-12-28,1,3500
8804,3233,150,2023-10-06,2023-10-07,1,7500
8805,327,151,2023-10-27,2023-11-03,7,24500
8806,2822,186,2023-09-28,2023-09-30,2,15000
8807,652,77,2023-12-15,2023-12-18,3,22500
8808,2417,77,2023-12-12,2023-12-14,2,15000
8809,2143,61,2023-12-07,2023-12-12,5,12500
8810,1220,34,2023-10-21,2023-10-23,2,20000
8811,2959,5,2023-10-30,2023-11-01,2,5000
8812,1929,185,2023-09-04,2023-09-09,5,37500
8813,147,46,2023-08-03,2023-08-09,6,60000
8814,2782,188,2023-08-01,2023-08-06,5,50000
8815,929,55,2023-01-27,2023-01-28,1,2500
8816,88,117,2023-12-23,2023-12-28,5,37500
8817,295,125,2023-09-06,2023-09-10,4,14000
8818,686,127,2023-12-11,2023-12-15,4,14000
8819,961,167,2023-11-06,2023-11-13,7,24500
8820,406,68,2023-06-25,2023-06-27,2,10000
8821,1088,119,2023-12-11,2023-12-16,5,50000
8822,313,163,2023-11-17,2023-11-19,2,10000
8823,1401,30,2023-07-29,2023-08-05,7,24500
8824,2957,3,2023-10-01,2023-10-08,7,52500
8825,3131,55,2023-09-08,2023-09-09,1,2500
8826,2620,158,2023-09-12,2023-09-14,2,10000
8827,2107,53,2023-05-13,2023-05-14,1,10000
8828,1143,30,2023-12-20,2023-12-25,5,17500
8829,3464,137,2023-11-23,2023-11-29,6,60000
8830,397,18,2023-11-18,2023-11-20,2,15000
8831,534,20,2023-10-12,2023-10-19,7,70000
8832,2509,98,2023-11-16,2023-11-22,6,21000
8833,1029,129,2023-10-20,2023-10-27,7,17500
8834,499,20,2023-08-12,2023-08-18,6,60000
8835,2077,102,2023-12-18,2023-12-23,5,25000
8836,2079,75,2023-08-07,2023-08-08,1,10000
8837,336,58,2023-06-15,2023-06-18,3,7500
8838,865,115,2023-05-06,2023-05-09,3,22500
8839,3014,37,2023-05-07,2023-05-08,1,2500
8840,1997,62,2023-06-22,2023-06-23,1,5000
8841,3406,40,2023-11-14,2023-11-21,7,17500
8842,3370,137,2023-05-02,2023-05-09,7,70000
8843,2180,34,2023-10-18,2023-10-24,6,60000
8844,2257,71,2023-10-08,2023-10-14,6,60000
8845,788,184,2023-11-10,2023-11-12,2,5000
8846,277,76,2023-10-17,2023-10-18,1,7500
8847,3450,177,2023-12-06,2023-12-08,2,15000
8848,3184,10,2023-06-23,2023-06-28,5,17500
8849,3093,188,2023-12-16,2023-12-21,5,50000
8850,304,168,2023-12-19,2023-12-23,4,20000
8851,2769,9,2023-12-21,2023-12-24,3,7500
8852,2936,40,2023-09-27,2023-09-28,1,2500
8853,2624,94,2023-12-12,2023-12-13,1,7500
8854,2460,138,2023-08-18,2023-08-23,5,37500
8855,1828,139,2023-03-14,2023-03-20,6,45000
8856,1178,146,2023-08-16,2023-08-20,4,10000
8857,3113,15,2023-12-21,2023-12-22,1,5000
8858,2027,199,2023-10-11,2023-10-18,7,52500
8859,2100,137,2023-12-08,2023-12-11,3,30000
8860,3230,44,2023-12-24,2023-12-27,3,15000
8861,3038,8,2023-08-18,2023-08-21,3,22500
8862,2147,121,2023-07-26,2023-08-01,6,60000
8863,2019,139,2023-10-03,2023-10-09,6,45000
8864,3103,162,2023-09-07,2023-09-11,4,40000
8865,1347,117,2023-08-16,2023-08-21,5,37500
8866,1548,59,2023-11-09,2023-11-13,4,30000
8867,2859,83,2023-08-28,2023-09-04,7,35000
8868,111,50,2023-08-25,2023-09-01,7,70000
8869,1497,80,2023-12-31,2024-01-01,1,3500
8870,3089,43,2023-12-20,2023-12-21,1,7500
8871,517,129,2023-12-23,2023-12-28,5,12500
8872,1156,44,2023-11-18,2023-11-19,1,5000
8873,2936,126,2023-08-13,2023-08-17,4,14000
8874,1802,11,2023-09-26,2023-09-28,2,15000
8875,1180,166,2023-09-06,2023-09-13,7,17500
8876,2935,179,2023-12-15,2023-12-17,2,7000
8877,3050,7,2023-04-26,2023-04-27,1,5000
8878,2289,68,2023-12-06,2023-12-11,5,25000
8879,2017,83,2023-10-28,2023-10-30,2,10000
8880,2487,31,2023-12-06,2023-12-10,4,10000
8881,3421,89,2023-12-14,2023-12-17,3,30000
8882,1398,47,2023-12-25,2023-12-26,1,3500
8883,1457,146,2023-01-19,2023-01-21,2,5000
8884,1338,71,2023-12-03,2023-12-04,1,10000
8885,2201,146,2023-05-29,2023-05-30,1,2500
8886,1159,111,2023-12-03,2023-12-07,4,14000
8887,2988,179,2023-10-09,2023-10-16,7,24500
8888,1621,21,2023-08-13,2023-08-17,4,30000
8889,749,32,2023-08-11,2023-08-12,1,2500
8890,1846,155,2023-11-30,2023-12-02,2,15000
8891,1064,169,2023-11-17,2023-11-19,2,10000
8892,1354,184,2023-04-22,2023-04-23,1,2500
8893,2691,21,2023-11-08,2023-11-15,7,52500
8894,3360,178,2023-07-03,2023-07-04,1,2500
8895,562,1,2023-05-13,2023-05-17,4,30000
8896,2545,90,2023-12-18,2023-12-21,3,7500
8897,1551,109,2023-03-11,2023-03-12,1,3500
8898,967,189,2023-11-08,2023-11-13,5,25000
8899,364,108,2023-04-05,2023-04-12,7,35000
8900,623,65,2023-09-29,2023-09-30,1,3500
8901,304,144,2023-11-17,2023-11-19,2,15000
8902,1418,153,2023-09-12,2023-09-17,5,37500
8903,2786,173,2023-12-10,2023-12-13,3,7500
8904,2755,183,2023-12-21,2023-12-27,6,30000
8905,2487,150,2023-12-19,2023-12-20,1,7500
8906,978,136,2023-05-16,2023-05-22,6,15000
8907,2447,110,2023-07-09,2023-07-13,4,30000
8908,1094,54,2023-08-21,2023-08-23,2,5000
8909,3475,40,2023-08-17,2023-08-19,2,5000
8910,299,180,2023-03-11,2023-03-17,6,21000
8911,3392,189,2023-10-22,2023-10-28,6,30000
8912,2106,177,2023-10-06,2023-10-11,5,37500
8913,2039,154,2023-09-04,2023-09-07,3,22500
8914,323,163,2023-12-06,2023-12-10,4,20000
8915,1394,198,2023-10-02,2023-10-04,2,20000
8916,131,161,2023-07-11,2023-07-16,5,25000
8917,1053,9,2023-04-14,2023-04-20,6,15000
8918,3158,58,2023-11-27,2023-11-29,2,5000
8919,1418,25,2023-09-06,2023-09-09,3,22500
8920,899,83,2023-12-24,2023-12-29,5,25000
8921,2951,162,2023-12-24,2023-12-28,4,40000
8922,1047,176,2023-04-13,2023-04-19,6,21000
8923,1367,111,2023-09-10,2023-09-13,3,10500
8924,1959,41,2023-07-29,2023-08-04,6,21000
8925,2455,138,2023-04-22,2023-04-27,5,37500
8926,1340,30,2023-09-11,2023-09-17,6,21000
8927,2309,79,2023-08-05,2023-08-09,4,40000
8928,473,77,2023-11-21,2023-11-26,5,37500
8929,1026,17,2023-08-26,2023-08-30,4,40000
8930,940,182,2023-12-02,2023-12-09,7,35000
8931,2294,160,2023-06-23,2023-06-29,6,45000
8932,846,181,2023-12-20,2023-12-25,5,17500
8933,3038,157,2023-12-18,2023-12-20,2,7000
8934,3295,81,2023-08-11,2023-08-15,4,30000
8935,2819,35,2023-10-20,2023-10-27,7,24500
8936,161,93,2023-09-04,2023-09-07,3,10500
8937,1742,96,2023-06-05,2023-06-07,2,7000
8938,2024,126,2023-12-25,2023-12-26,1,3500
8939,1869,66,2023-08-20,2023-08-27,7,17500
8940,2507,197,2023-11-14,2023-11-16,2,7000
8941,72,155,2023-10-27,2023-11-03,7,52500
8942,2730,66,2023-09-18,2023-09-20,2,5000
8943,2199,5,2023-03-27,2023-03-29,2,5000
8944,3475,140,2023-11-28,2023-12-01,3,7500
8945,406,154,2023-07-17,2023-07-22,5,37500
8946,2965,46,2023-12-14,2023-12-21,7,70000
8947,133,8,2023-12-13,2023-12-20,7,52500
8948,2873,5,2023-12-19,2023-12-22,3,7500
8949,2781,194,2023-10-30,2023-11-01,2,5000
8950,1949,69,2023-08-18,2023-08-24,6,21000
8951,1712,130,2023-08-11,2023-08-18,7,70000
8952,3251,163,2023-10-10,2023-10-17,7,35000
8953,584,111,2023-11-17,2023-11-23,6,21000
8954,2262,17,2023-10-08,2023-10-13,5,50000
8955,1153,3,2023-11-01,2023-11-07,6,45000
8956,2100,181,2023-12-12,2023-12-19,7,24500
8957,2142,47,2023-07-19,2023-07-22,3,10500
8958,2134,6,2023-12-16,2023-12-17,1,5000
8959,2478,95,2023-11-23,2023-11-25,2,5000
8960,404,47,2023-12-05,2023-12-06,1,3500
8961,2251,194,2023-06-18,2023-06-24,6,15000
8962,1600,90,2023-06-04,2023-06-06,2,5000
8963,250,183,2023-10-22,2023-10-28,6,30000
8964,1887,24,2023-09-11,2023-09-16,5,37500
8965,3497,153,2023-12-14,2023-12-21,7,52500
8966,3202,140,2023-10-28,2023-11-02,5,12500
8967,2139,56,2023-10-14,2023-10-21,7,24500
8968,1189,36,2023-11-16,2023-11-21,5,17500
8969,2128,166,2023-09-05,2023-09-06,1,2500
8970,3165,112,2023-11-03,2023-11-08,5,25000
8971,1926,194,2023-11-14,2023-11-21,7,17500
8972,1654,192,2023-12-11,2023-12-15,4,40000
8973,521,151,2023-12-27,2023-12-28,1,3500
8974,2527,21,2023-06-08,2023-06-14,6,45000
8975,574,2,2023-08-02,2023-08-05,3,22500
8976,1381,172,2023-12-19,2023-12-23,4,30000
8977,896,83,2023-11-19,2023-11-24,5,25000
8978,1024,39,2023-11-01,2023-11-03,2,20000
8979,465,45,2023-05-22,2023-05-27,5,50000
8980,3213,93,2023-09-01,2023-09-06,5,17500
8981,3048,43,2023-10-08,2023-10-10,2,15000
8982,3003,139,2023-12-25,2023-12-26,1,7500
8983,156,39,2023-06-09,2023-06-15,6,60000
8984,2586,32,2023-11-14,2023-11-18,4,10000
8985,244,135,2023-05-14,2023-05-16,2,15000
8986,2326,150,2023-11-16,2023-11-22,6,45000
8987,749,8,2023-10-25,2023-11-01,7,52500
8988,1580,167,2023-11-16,2023-11-21,5,17500
8989,2249,190,2023-12-23,2023-12-25,2,20000
8990,1178,112,2023-09-04,2023-09-06,2,10000
8991,2751,52,2023-10-19,2023-10-21,2,10000
8992,3421,182,2023-12-07,2023-12-12,5,25000
8993,3360,83,2023-06-30,2023-07-02,2,10000
8994,2215,155,2023-04-04,2023-04-11,7,52500
8995,73,171,2023-12-20,2023-12-24,4,10000
8996,270,136,2023-05-07,2023-05-09,2,5000
8997,3255,78,2023-11-23,2023-11-24,1,10000
8998,1928,165,2023-12-22,2023-12-24,2,10000
8999,2897,77,2023-11-19,2023-11-20,1,7500
9000,585,27,2023-05-18,2023-05-24,6,30000
9001,2474,86,2023-08-06,2023-08-08,2,10000
9002,3431,31,2023-09-19,2023-09-20,1,2500
9003,742,181,2023-12-13,2023-12-14,1,3500
9004,3495,138,2023-06-22,2023-06-28,6,45000
9005,642,82,2023-10-02,2023-10-09,7,52500
9006,1824,88,2023-11-12,2023-11-18,6,21000
9007,89,89,2023-09-19,2023-09-22,3,30000
9008,3382,96,2023-12-20,2023-12-22,2,7000
9009,2584,163,2023-11-01,2023-11-02,1,5000
9010,55,64,2023-10-20,2023-10-26,6,45000
9011,731,33,2023-09-11,2023-09-16,5,12500
9012,448,30,2023-07-24,2023-07-29,5,17500
9013,92,96,2023-12-14,2023-12-20,6,21000
9014,2922,102,2023-10-23,2023-10-26,3,15000
9015,1679,10,2023-12-19,2023-12-24,5,17500
9016,535,11,2023-06-17,2023-06-18,1,7500
9017,2926,80,2023-09-08,2023-09-14,6,21000
9018,2218,145,2023-12-05,2023-12-07,2,10000
9019,3061,10,2023-04-28,2023-04-29,1,3500
9020,2255,167,2023-11-07,2023-11-11,4,14000
9021,2008,139,2023-05-17,2023-05-19,2,15000
9022,1480,22,2023-09-02,2023-09-07,5,25000
9023,130,133,2023-10-25,2023-10-29,4,20000
9024,2707,103,2023-10-03,2023-10-07,4,14000
9025,1623,46,2023-11-04,2023-11-06,2,20000
9026,1533,50,2023-06-24,2023-07-01,7,70000
9027,623,117,2023-07-28,2023-08-01,4,30000
9028,1306,189,2023-09-04,2023-09-07,3,15000
9029,599,166,2023-06-02,2023-06-06,4,10000
9030,429,31,2023-12-12,2023-12-17,5,12500
9031,2591,111,2023-12-20,2023-12-25,5,17500
9032,1517,60,2023-08-28,2023-09-01,4,10000
9033,3404,62,2023-11-15,2023-11-18,3,15000
9034,1615,49,2023-10-08,2023-10-11,3,7500
9035,556,36,2023-08-25,2023-08-27,2,7000
9036,2567,16,2023-12-01,2023-12-07,6,15000
9037,44,110,2023-04-27,2023-05-03,6,45000
9038,987,73,2023-12-17,2023-12-22,5,17500
9039,1725,158,2023-11-22,2023-11-25,3,15000
9040,1049,82,2023-09-19,2023-09-20,1,7500
9041,3295,160,2023-06-13,2023-06-15,2,15000
9042,1942,41,2023-04-15,2023-04-22,7,24500
9043,701,28,2023-08-19,2023-08-21,2,10000
9044,1853,184,2023-05-22,2023-05-24,2,5000
9045,1479,49,2023-11-21,2023-11-28,7,17500
9046,3460,171,2023-09-24,2023-09-25,1,2500
9047,572,6,2023-09-05,2023-09-08,3,15000
9048,3444,150,2023-10-19,2023-10-21,2,15000
9049,1071,162,2023-10-18,2023-10-24,6,60000
9050,3372,158,2023-11-18,2023-11-21,3,15000
9051,3319,56,2023-10-02,2023-10-05,3,10500
9052,3126,68,2023-03-18,2023-03-21,3,15000
9053,486,40,2023-12-13,2023-12-14,1,2500
9054,2911,138,2023-09-08,2023-09-14,6,45000
9055,1978,36,2023-09-16,2023-09-20,4,14000
9056,1835,107,2023-06-22,2023-06-26,4,14000
9057,1420,124,2023-04-15,2023-04-20,5,12500
9058,124,68,2023-12-22,2023-12-28,6,30000
9059,1767,200,2023-11-01,2023-11-03,2,5000
9060,2569,10,2023-09-12,2023-09-15,3,10500
9061,833,112,2023-08-17,2023-08-19,2,10000
9062,2475,187,2023-08-07,2023-08-14,7,24500
9063,2810,187,2023-09-26,2023-10-03,7,24500
9064,2787,136,2023-11-07,2023-11-12,5,12500
9065,632,115,2023-12-13,2023-12-18,5,37500
9066,3034,43,2023-11-27,2023-11-30,3,22500
9067,2210,130,2023-10-18,2023-10-21,3,30000
9068,2458,128,2023-08-18,2023-08-19,1,7500
9069,1257,87,2023-08-10,2023-08-15,5,37500
9070,9,119,2023-12-11,2023-12-13,2,20000
9071,442,10,2023-11-28,2023-12-02,4,14000
9072,3274,56,2023-11-30,2023-12-06,6,21000
9073,754,37,2023-12-17,2023-12-23,6,15000
9074,560,150,2023-09-11,2023-09-16,5,37500
9075,1141,115,2023-09-19,2023-09-24,5,37500
9076,1492,37,2023-10-05,2023-10-10,5,12500
9077,205,180,2023-12-24,2023-12-26,2,7000
9078,2548,108,2023-08-17,2023-08-21,4,20000
9079,1785,20,2023-04-28,2023-05-04,6,60000
9080,1680,7,2023-11-24,2023-11-26,2,10000
9081,2316,171,2023-10-05,2023-10-06,1,2500
9082,2618,131,2023-11-24,2023-11-26,2,5000
9083,853,5,2023-10-25,2023-10-30,5,12500
9084,1353,145,2023-07-31,2023-08-03,3,15000
9085,2547,66,2023-12-21,2023-12-28,7,17500
9086,3119,168,2023-10-26,2023-10-29,3,15000
9087,3368,1,2023-10-25,2023-10-28,3,22500
9088,1703,18,2023-12-06,2023-12-08,2,15000
9089,156,129,2023-05-28,2023-06-01,4,10000
9090,2804,121,2023-07-16,2023-07-21,5,50000
9091,2170,184,2023-09-27,2023-10-01,4,10000
9092,2719,49,2023-08-16,2023-08-18,2,5000
9093,3465,92,2023-06-21,2023-06-23,2,7000
9094,1676,72,2023-08-31,2023-09-05,5,25000
9095,1287,143,2023-12-22,2023-12-28,6,60000
9096,1562,166,2023-03-29,2023-04-02,4,10000
9097,2465,149,2023-12-09,2023-12-12,3,7500
9098,3390,59,2023-12-21,2023-12-23,2,15000
9099,2841,169,2023-09-03,2023-09-09,6,30000
9100,3097,167,2023-11-29,2023-12-02,3,10500
9101,2466,106,2023-11-26,2023-11-27,1,10000
9102,539,112,2023-10-14,2023-10-17,3,15000
9103,897,44,2023-11-24,2023-11-28,4,20000
9104,3225,65,2023-12-27,2023-12-28,1,3500
9105,464,11,2023-07-31,2023-08-03,3,22500
9106,2681,77,2023-03-25,2023-03-26,1,7500
9107,1354,64,2023-11-11,2023-11-14,3,22500
9108,1657,125,2023-12-12,2023-12-16,4,14000
9109,542,10,2023-04-05,2023-04-07,2,7000
9110,1743,157,2023-09-30,2023-10-02,2,7000
9111,2453,143,2023-11-30,2023-12-01,1,10000
9112,1427,132,2023-12-13,2023-12-14,1,7500
9113,1890,81,2023-12-18,2023-12-24,6,45000
9114,895,79,2023-09-09,2023-09-10,1,10000
9115,2062,119,2023-04-27,2023-05-01,4,40000
9116,2804,66,2023-09-27,2023-09-29,2,5000
9117,1714,60,2023-12-03,2023-12-07,4,10000
9118,2401,176,2023-10-04,2023-10-11,7,24500
9119,1734,60,2023-05-04,2023-05-06,2,5000
9120,1335,198,2023-10-30,2023-11-01,2,20000
9121,1401,67,2023-06-14,2023-06-17,3,30000
9122,1204,6,2023-10-17,2023-10-23,6,30000
9123,1404,77,2023-10-26,2023-10-30,4,30000
9124,1073,91,2023-12-21,2023-12-22,1,7500
9125,3144,191,2023-12-08,2023-12-13,5,37500
9126,3044,102,2023-11-30,2023-12-06,6,30000
9127,1084,101,2023-09-30,2023-10-06,6,15000
9128,974,126,2023-08-10,2023-08-13,3,10500
9129,3107,23,2023-11-19,2023-11-24,5,37500
9130,1052,116,2023-05-21,2023-05-25,4,10000
9131,1322,85,2023-05-21,2023-05-26,5,12500
9132,1231,161,2023-12-25,2023-12-26,1,5000
9133,439,165,2023-04-03,2023-04-07,4,20000
9134,3443,156,2023-12-18,2023-12-25,7,24500
9135,988,5,2023-04-19,2023-04-26,7,17500
9136,1661,170,2023-07-26,2023-08-02,7,52500
9137,28,13,2023-12-23,2023-12-24,1,2500
9138,2567,194,2023-07-18,2023-07-20,2,5000
9139,1858,36,2023-04-18,2023-04-19,1,3500
9140,1318,14,2023-10-03,2023-10-10,7,35000
9141,2188,115,2023-12-20,2023-12-21,1,7500
9142,2745,86,2023-10-15,2023-10-17,2,10000
9143,3252,190,2023-11-24,2023-11-29,5,50000
9144,3015,159,2023-11-15,2023-11-20,5,37500
9145,2770,73,2023-09-01,2023-09-02,1,3500
9146,133,78,2023-11-16,2023-11-21,5,50000
9147,125,11,2023-12-24,2023-12-31,7,52500
9148,2989,27,2023-11-17,2023-11-23,6,30000
9149,312,126,2023-09-09,2023-09-14,5,17500
9150,296,146,2023-04-22,2023-04-24,2,5000
9151,751,106,2023-08-20,2023-08-24,4,40000
9152,1574,72,2023-06-24,2023-07-01,7,35000
9153,1245,76,2023-10-15,2023-10-17,2,15000
9154,3283,197,2023-10-27,2023-10-29,2,7000
9155,830,23,2023-10-02,2023-10-08,6,45000
9156,3297,65,2023-12-25,2023-12-26,1,3500
9157,1104,133,2023-12-11,2023-12-13,2,10000
9158,3369,98,2023-11-22,2023-11-23,1,3500
9159,226,143,2023-11-02,2023-11-05,3,30000
9160,54,196,2023-11-26,2023-12-02,6,30000
9161,2585,67,2023-11-12,2023-11-13,1,10000
9162,206,150,2023-10-18,2023-10-19,1,7500
9163,2456,23,2023-12-14,2023-12-19,5,37500
9164,941,15,2023-12-19,2023-12-23,4,20000
9165,2175,14,2023-06-24,2023-06-28,4,20000
9166,2535,36,2023-09-23,2023-09-24,1,3500
9167,986,169,2023-11-25,2023-11-28,3,15000
9168,2067,169,2023-10-15,2023-10-17,2,10000
9169,2471,7,2023-05-27,2023-05-30,3,15000
9170,2892,148,2023-04-30,2023-05-04,4,14000
9171,1949,68,2023-09-21,2023-09-28,7,35000
9172,1175,134,2023-12-30,2023-12-31,1,2500
9173,1810,181,2023-12-15,2023-12-20,5,17500
9174,3140,163,2023-12-20,2023-12-22,2,10000
9175,1033,159,2023-12-24,2023-12-25,1,7500
9176,2475,75,2023-05-27,2023-05-30,3,30000
9177,2276,194,2023-07-19,2023-07-25,6,15000
9178,3453,15,2023-08-05,2023-08-11,6,30000
9179,3380,54,2023-08-27,2023-09-01,5,12500
9180,118,77,2023-05-27,2023-06-02,6,45000
9181,1588,181,2023-04-02,2023-04-09,7,24500
9182,1527,176,2023-12-03,2023-12-10,7,24500
9183,2150,132,2023-04-25,2023-04-28,3,22500
9184,1728,137,2023-11-19,2023-11-22,3,30000
9185,2232,56,2023-07-18,2023-07-22,4,14000
9186,1152,127,2023-12-13,2023-12-17,4,14000
9187,2264,90,2023-10-11,2023-10-13,2,5000
9188,2281,63,2023-08-16,2023-08-23,7,70000
9189,2490,131,2023-05-21,2023-05-25,4,10000
9190,3064,2,2023-09-18,2023-09-22,4,30000
9191,2352,53,2023-10-24,2023-10-25,1,10000
9192,1909,91,2023-07-11,2023-07-13,2,15000
9193,3396,151,2023-09-03,2023-09-09,6,21000
9194,2288,149,2023-08-24,2023-08-31,7,17500
9195,1207,184,2023-10-09,2023-10-13,4,10000
9196,1768,150,2023-07-28,2023-08-02,5,37500
9197,3205,50,2023-12-13,2023-12-16,3,30000
9198,2698,11,2023-12-26,2023-12-27,1,7500
9199,808,102,2023-12-04,2023-12-10,6,30000
9200,2820,2,2023-11-06,2023-11-13,7,52500
9201,2455,45,2023-12-09,2023-12-14,5,50000
9202,359,42,2023-06-22,2023-06-25,3,30000
9203,1636,188,2023-11-19,2023-11-23,4,40000
9204,2832,169,2023-01-13,2023-01-15,2,10000
9205,1920,185,2023-11-06,2023-11-10,4,30000
9206,2967,76,2023-04-05,2023-04-12,7,52500
9207,268,124,2023-12-03,2023-12-04,1,2500
9208,64,186,2023-08-01,2023-08-06,5,37500
9209,1299,97,2023-08-01,2023-08-07,6,60000
9210,878,80,2023-12-06,2023-12-11,5,17500
9211,222,193,2023-12-23,2023-12-24,1,2500
9212,839,14,2023-12-09,2023-12-12,3,15000
9213,732,76,2023-12-31,2024-01-01,1,7500
9214,616,176,2023-11-27,2023-11-28,1,3500
9215,3110,28,2023-10-31,2023-11-07,7,35000
9216,2285,126,2023-11-14,2023-11-19,5,17500
9217,2797,132,2023-11-29,2023-12-01,2,15000
9218,2809,36,2023-10-13,2023-10-20,7,24500
9219,388,122,2023-12-09,2023-12-12,3,10500
9220,676,137,2023-07-06,2023-07-11,5,50000
9221,809,104,2023-07-20,2023-07-24,4,10000
9222,2420,129,2023-09-08,2023-09-12,4,10000
9223,1197,92,2023-12-19,2023-12-24,5,17500
9224,2656,52,2023-04-28,2023-05-03,5,25000
9225,2154,80,2023-10-10,2023-10-14,4,14000
9226,1376,25,2023-06-30,2023-07-01,1,7500
9227,1563,180,2023-12-21,2023-12-27,6,21000
9228,2477,186,2023-05-11,2023-05-14,3,22500
9229,302,127,2023-04-19,2023-04-22,3,10500
9230,646,13,2023-11-04,2023-11-11,7,17500
9231,90,112,2023-09-14,2023-09-21,7,35000
9232,3134,63,2023-07-11,2023-07-18,7,70000
9233,60,105,2023-10-27,2023-11-02,6,45000
9234,127,83,2023-12-01,2023-12-03,2,10000
9235,1641,161,2023-12-21,2023-12-23,2,10000
9236,2695,174,2023-12-24,2023-12-26,2,15000
9237,574,1,2023-07-08,2023-07-14,6,45000
9238,65,173,2023-10-19,2023-10-22,3,7500
9239,3280,54,2023-11-20,2023-11-24,4,10000
9240,889,100,2023-12-20,2023-12-24,4,30000
9241,1127,180,2023-09-16,2023-09-19,3,10500
9242,1445,108,2023-03-21,2023-03-24,3,15000
9243,2452,87,2023-05-16,2023-05-23,7,52500
9244,2262,44,2023-09-24,2023-09-30,6,30000
9245,3127,16,2023-10-04,2023-10-11,7,17500
9246,3140,180,2023-11-12,2023-11-18,6,21000
9247,1705,133,2023-06-29,2023-07-06,7,35000
9248,1661,131,2023-10-23,2023-10-25,2,5000
9249,330,125,2023-12-15,2023-12-21,6,21000
9250,1915,100,2023-12-17,2023-12-21,4,30000
9251,2688,157,2023-07-12,2023-07-17,5,17500
9252,2416,27,2023-10-29,2023-11-02,4,20000
9253,1565,3,2023-11-06,2023-11-10,4,30000
9254,2185,1,2023-12-11,2023-12-14,3,22500
9255,2520,6,2023-11-28,2023-12-05,7,35000
9256,1978,181,2023-03-20,2023-03-24,4,14000
9257,765,40,2023-08-27,2023-08-30,3,7500
9258,2780,124,2023-11-22,2023-11-29,7,17500
9259,943,43,2023-06-04,2023-06-10,6,45000
9260,3391,174,2023-12-22,2023-12-23,1,7500
9261,2457,50,2023-09-12,2023-09-16,4,40000
9262,2902,159,2023-07-21,2023-07-27,6,45000
9263,539,120,2023-11-23,2023-11-29,6,60000
9264,249,181,2023-08-27,2023-09-01,5,17500
9265,1336,159,2023-08-19,2023-08-20,1,7500
9266,3253,133,2023-09-04,2023-09-05,1,5000
9267,1211,132,2023-12-09,2023-12-11,2,15000
9268,1987,112,2023-06-01,2023-06-03,2,10000
9269,175,5,2023-12-08,2023-12-14,6,15000
9270,931,119,2023-11-05,2023-11-07,2,20000
9271,2518,64,2023-06-28,2023-07-04,6,45000
9272,238,75,2023-08-17,2023-08-21,4,40000
9273,1511,88,2023-11-05,2023-11-12,7,24500
9274,3131,198,2023-10-29,2023-11-02,4,40000
9275,190,50,2023-08-17,2023-08-23,6,60000
9276,993,156,2023-03-01,2023-03-02,1,3500
9277,1866,161,2023-11-12,2023-11-17,5,25000
